1790465,6994,BSOFT,BIRLASOFT,EQ,NSE,NSE
175617,686,BTML-SM,"""""",EQ,NSE,NSE
382465,1494,BURGERKING,BURGER KING INDIA,EQ,NSE,NSE
3890689,15198,BURNPUR-BE,BURNPUR CEMENT.,EQ,NSE,NSE
695297,2716,BUTTERFLY,BTRFLY GANDHI APPL,EQ,NSE,NSE
3859713,15077,BVCL-BE,BARAK VALLEY CEM..,EQ,NSE,NSE
2027265,7919,BYKE,THE BYKE HOSPITALITY,EQ,NSE,NSE
2029825,7929,CADILAHC,CADILA HEALTHCARE,EQ,NSE,NSE
5586689,21823,CADSYS-SM,"""""",EQ,NSE,NSE
2135297,8341,CALSOFT,CALIFORNIA SOFTWARE CO LT,EQ,NSE,NSE
1591297,6216,CAMLINFINE,CAMLIN FINE SCIENCES,EQ,NSE,NSE
87553,342,CAMS,COMPUTER AGE MNGT SER,EQ,NSE,NSE
2763265,10794,CANBK,CANARA BANK,EQ,NSE,NSE
2271745,8874,CANDC-BZ,"""""",EQ,NSE,NSE
149249,583,CANFINHOME,CAN FIN HOMES,EQ,NSE,NSE
5160961,20160,CANTABIL,CANTABIL RETAIL,EQ,NSE,NSE
5567745,21749,CAPACITE,CAPACITE INFRAPROJECT,EQ,NSE,NSE
999937,3906,CAPLIPOINT,CAPLIN POINT LAB.,EQ,NSE,NSE
4978433,19447,CAPTRUST,CAPITAL TRUST,EQ,NSE,NSE
152321,595,CARBORUNIV,CARBORUNDUM UNIVERSAL,EQ,NSE,NSE
5142017,20086,CAREERP,CAREER POINT,EQ,NSE,NSE
7452929,29113,CARERATING,CARE RATINGS,EQ,NSE,NSE
1384193,5407,CARTRADE,CARTRADE TECH,EQ,NSE,NSE
320001,1250,CASTROLIND,CASTROL INDIA,EQ,NSE,NSE
3838977,14996,CCCL-BE,CONS. CONST. CONSORT,EQ,NSE,NSE
1639169,6403,CCHHL-BE,COUNTRY CLUB HOSP HOL,EQ,NSE,NSE
2931713,11452,CCL,CCL PRODUCTS (I),EQ,NSE,NSE
5420545,21174,CDSL,CENTRAL DEPO SER (I),EQ,NSE,NSE
3905025,15254,CEATLTD,CEAT,EQ,NSE,NSE
5177345,20224,CEBBCO,COMMERCIAL ENG & CO.,EQ,NSE,NSE
3370241,13165,CELEBRITY-BE,CELEBRITY FASHIONS,EQ,NSE,NSE
158465,619,CENTENKA,CENTURY ENKA,EQ,NSE,NSE
2946817,11511,CENTEXT,CENTURY EXTRUSIONS,EQ,NSE,NSE
3812865,14894,CENTRALBK,CENTRAL BANK OF INDIA,EQ,NSE,NSE
628225,2454,CENTRUM,CENTRUM CAPITAL,EQ,NSE,NSE
3835393,14982,CENTUM,CENTUM ELECTRONICS,EQ,NSE,NSE
3406081,13305,CENTURYPLY,CENTURY PLYBOARDS (I),EQ,NSE,NSE
160001,625,CENTURYTEX,CENTURY TEXTILES,EQ,NSE,NSE
3849985,15039,CERA,CERA SANITARYWARE,EQ,NSE,NSE
7683073,30012,CEREBRAINT,CEREBRA INT TECH,EQ,NSE,NSE
160769,628,CESC,CESC,EQ,NSE,NSE
5204225,20329,CGCL,CAPRI GLOBAL CAPITAL,EQ,NSE,NSE
194561,760,CGPOWER,CG POWER AND IND SOL,EQ,NSE,NSE
2187777,8546,CHALET,CHALET HOTELS,EQ,NSE,NSE
163073,637,CHAMBLFERT,CHAMBAL FERTILIZERS,EQ,NSE,NSE
3742209,14618,CHEMBOND,CHEMBOND CHEMICALS,EQ,NSE,NSE
69121,270,CHEMCON,CHEMCON SPECIAL CHEM,EQ,NSE,NSE
716545,2799,CHEMFAB,CHEMFAB ALKALIS,EQ,NSE,NSE
1394945,5449,CHEMPLASTS,CHEMPLAST SANMAR,EQ,NSE,NSE
524545,2049,CHENNPETRO,CHENNAI PETROLEUM CORP LT,EQ,NSE,NSE
175361,685,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,EQ,NSE,NSE
5565441,21740,CHOLAHLDNG,CHOLAMANDALAM FIN HOL,EQ,NSE,NSE
1316353,5142,CIGNITITEC,CIGNITI TECHNOLOGIES,EQ,NSE,NSE
6953217,27161,CINELINE,CINELINE INDIA,EQ,NSE,NSE
2054145,8024,CINEVISTA,CINEVISTA,EQ,NSE,NSE
177665,694,CIPLA,CIPLA,EQ,NSE,NSE
1292545,5049,CLEAN,CLEAN SCIENCE & TECH,EQ,NSE,NSE
5177089,20223,CLEDUCATE,CL EDUCATE,EQ,NSE,NSE
183041,715,CLNINDIA,CLARIANT CHEMICALS (INDIA,EQ,NSE,NSE
891393,3482,CLSEL,CHAMAN LAL SETIA EXP,EQ,NSE,NSE
4898049,19133,CMICABLES,CMI,EQ,NSE,NSE
24577,96,CMMIPL-SM,"""""",EQ,NSE,NSE
1946369,7603,CMSINFO,CMS INFO SYSTEMS,EQ,NSE,NSE
5215745,20374,COALINDIA,COAL INDIA,EQ,NSE,NSE
1537537,6006,COASTCORP,COASTAL CORPORATION,EQ,NSE,NSE
5506049,21508,COCHINSHIP,COCHIN SHIPYARD,EQ,NSE,NSE
2858241,11165,COFFEEDAY,COFFEE DAY ENTERPRISE,EQ,NSE,NSE
2955009,11543,COFORGE,COFORGE,EQ,NSE,NSE
3876097,15141,COLPAL,COLGATE PALMOLIVE.,EQ,NSE,NSE
4513793,17632,COMPINFO,COMPUAGE INFOCOM,EQ,NSE,NSE
7971329,31138,COMPUSOFT,COMPUCOM SOFTWARE,EQ,NSE,NSE
1215745,4749,CONCOR,CONTAINER CORP OF IND,EQ,NSE,NSE
2620929,10238,CONFIPET,CONFIDENCE PETRO IND.,EQ,NSE,NSE
3003137,11731,CONSOFINVT,CONSO. FIN. & HOLD..,EQ,NSE,NSE
647937,2531,CONTI-SM,"""""",EQ,NSE,NSE
4474113,17477,CONTROLPR,CONTROL PRINT,EQ,NSE,NSE
1025793,4007,CORALFINAC,CORAL INDIA FIN & HOUS LT,EQ,NSE,NSE
3909377,15271,CORDSCABLE,CORDS CABLE INDUS.,EQ,NSE,NSE
189185,739,COROMANDEL,COROMANDEL INTERNTL.,EQ,NSE,NSE
189953,742,COSMOFILMS,COSMO FILMS,EQ,NSE,NSE
4349185,16989,COUNCODOS-BE,COUNTRY CONDO'S,EQ,NSE,NSE
4063745,15874,COX&KINGS-BZ,"""""",EQ,NSE,NSE
595969,2328,CPSEETF,CPSE ETF,EQ,NSE,NSE
730625,2854,CRAFTSMAN,CRAFTSMAN AUTOMATION,EQ,NSE,NSE
2855681,11155,CREATIVE,CREATIVE NEWTECH,EQ,NSE,NSE
2402305,9384,CREATIVEYE,CREATIVE EYE,EQ,NSE,NSE
1131777,4421,CREDITACC,CREDITACCESS GRAMEEN,EQ,NSE,NSE
3559425,13904,CREST-BE,CREST VENTURES,EQ,NSE,NSE
193793,757,CRISIL,CRISIL,EQ,NSE,NSE
4376065,17094,CROMPTON,CROMPT GREA CON ELEC,EQ,NSE,NSE
4760577,18596,CROWN-SM,"""""",EQ,NSE,NSE
3831297,14966,CSBBANK,CSB BANK,EQ,NSE,NSE
3639809,14218,CTE,CAMBRIDGE TECH ENTER,EQ,NSE,NSE
1459457,5701,CUB,CITY UNION BANK,EQ,NSE,NSE
1040385,4064,CUBEXTUB,CUBEX TUBINGS,EQ,NSE,NSE
486657,1901,CUMMINSIND,CUMMINS INDIA,EQ,NSE,NSE
4741121,18520,CUPID,CUPID,EQ,NSE,NSE
3031553,11842,CYBERMEDIA,CYBER MEDIA (INDIA).,EQ,NSE,NSE
1549057,6051,CYBERTECH,CYBERTECH SYSTEMS & SOFTW,EQ,NSE,NSE
1471489,5748,CYIENT,CYIENT,EQ,NSE,NSE
3536897,13816,DAAWAT,LT FOODS,EQ,NSE,NSE
197633,772,DABUR,DABUR INDIA,EQ,NSE,NSE
2067201,8075,DALBHARAT,DALMIA BHARAT,EQ,NSE,NSE
199937,781,DALMIASUG,DALMIA BHARAT SUG IN,EQ,NSE,NSE
4490497,17541,DAMODARIND,DAMODAR INDUSTRIES,EQ,NSE,NSE
284161,1110,DANGEE,DANGEE DUMS,EQ,NSE,NSE
2924289,11423,DATAMATICS,DATAMATICS GLOBAL SER,EQ,NSE,NSE
1883649,7358,DATAPATTNS,DATA PATTERNS INDIA,EQ,NSE,NSE
4577537,17881,DBCORP,D.B.CORP,EQ,NSE,NSE
4630017,18086,DBL,DILIP BUILDCON,EQ,NSE,NSE
4640769,18128,DBREALTY-BE,D B REALTY,EQ,NSE,NSE
7964417,31111,DBSTOCKBRO-BE,DB (INT) STOCK BROKERS,EQ,NSE,NSE
5556225,21704,DCAL,DISHMAN CARBO AMCIS,EQ,NSE,NSE
3513601,13725,DCBBANK,DCB BANK,EQ,NSE,NSE
4099073,16012,DCI-SM,"""""",EQ,NSE,NSE
206081,805,DCM,DCM,EQ,NSE,NSE
2228225,8704,DCMFINSERV-BE,DCM FINANCIAL SERVICES LT,EQ,NSE,NSE
2825985,11039,DCMNVL,DCM NOUVELLE,EQ,NSE,NSE
207617,811,DCMSHRIRAM,DCM SHRIRAM,EQ,NSE,NSE
1875201,7325,DCMSRIND,DCM SHRIRAM IND,EQ,NSE,NSE
209153,817,DCW,DCW,EQ,NSE,NSE
3798529,14838,DECCANCE,DECCAN CEMENTS,EQ,NSE,NSE
211713,827,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,EQ,NSE,NSE
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,EQ,NSE,NSE
4670465,18244,DEEPENR,DEEP ENE RESOURCES,EQ,NSE,NSE
842753,3292,DEEPINDS,DEEP INDUSTRIES,EQ,NSE,NSE
6244097,24391,DELPHIFX,DELPHI WORLD MONEY,EQ,NSE,NSE
3851265,15044,DELTACORP,DELTA CORP,EQ,NSE,NSE
310785,1214,DELTAMAGNT,DELTA MANUFACTURING,EQ,NSE,NSE
4536833,17722,DEN,DEN NETWORKS,EQ,NSE,NSE
1512705,5909,DENORA-BE,DE NORA INDIA,EQ,NSE,NSE
1558273,6087,DESTINY-SM,"""""",EQ,NSE,NSE
5246465,20494,DEVIT-SM,"""""",EQ,NSE,NSE
1375489,5373,DEVYANI,DEVYANI INTERNATIONAL,EQ,NSE,NSE
4933377,19271,DFMFOODS,DFM FOODS,EQ,NSE,NSE
2648577,10346,DGCONTENT,DIGICONTENT,EQ,NSE,NSE
219393,857,DHAMPURSUG,DHAMPUR SUGAR MILLS.,EQ,NSE,NSE
2907905,11359,DHANBANK,DHANLAXMI BANK,EQ,NSE,NSE
3938305,15384,DHANI,DHANI SERVICES,EQ,NSE,NSE
6248705,24409,DHANUKA,DHANUKA AGRITECH,EQ,NSE,NSE
1785089,6973,DHARAMSI,DHARAMSI MORARJI CHEM,EQ,NSE,NSE
221697,866,DHARSUGAR,DHARANI SUGARS & CHEMICAL,EQ,NSE,NSE
1755649,6858,DHRUV,DHRUV CONSULTANCY SER,EQ,NSE,NSE
5691649,22233,DHUNINV,DHUNSERI INVESTMENTS,EQ,NSE,NSE
5591041,21840,DIAMONDYD,PRATAAP SNACKS,EQ,NSE,NSE
179969,703,DICIND,DIC INDIA,EQ,NSE,NSE
4270849,16683,DIGISPICE,DIGISPICE TECHNOLOGIES LT,EQ,NSE,NSE
1568513,6127,DIGJAMLMTD,DIGJAM,EQ,NSE,NSE
3721473,14537,DISHTV,DISH TV INDIA.,EQ,NSE,NSE
2800641,10940,DIVISLAB,DIVI'S LABORATORIES,EQ,NSE,NSE
5552641,21690,DIXON,DIXON TECHNO (INDIA),EQ,NSE,NSE
1599745,6249,DKEGL-SM,"""""",EQ,NSE,NSE
3771393,14732,DLF,DLF,EQ,NSE,NSE
4569857,17851,DLINKINDIA,D-LINK INDIA,EQ,NSE,NSE
5097729,19913,DMART,AVENUE SUPERMARTS,EQ,NSE,NSE
297473,1162,GTL,GTL,EQ,NSE,NSE
165121,645,DNAMEDIA-BE,DILIGENT MEDIA CORP.,EQ,NSE,NSE
1234433,4822,DODLA,DODLA DAIRY,EQ,NSE,NSE
3103745,12124,DOLATALGO,DOLAT ALGOTECH,EQ,NSE,NSE
5263361,20560,DOLLAR,DOLLAR INDUSTRIES,EQ,NSE,NSE
3542785,13839,DONEAR,DONEAR IND.,EQ,NSE,NSE
239617,936,DPABHUSHAN,D. P. ABHUSHAN,EQ,NSE,NSE
3947265,15419,DPSCLTD,DPSC,EQ,NSE,NSE
4326401,16900,DPWIRES,D P WIRES,EQ,NSE,NSE
678657,2651,DRCSYSTEMS-BE,DRC SYSTEMS INDIA,EQ,NSE,NSE
2885377,11271,DREDGECORP,DREDGING CORP OF INDIA,EQ,NSE,NSE
4804865,18769,DRL-SM,"""""",EQ,NSE,NSE
225537,881,DRREDDY,DR. REDDY'S LABORATORIES,EQ,NSE,NSE
1711617,6686,DRSDILIP-SM,"""""",EQ,NSE,NSE
843265,3294,DSML-SM,"""""",EQ,NSE,NSE
1907457,7451,DSPN50ETF,DSPAMC - DSPN50ETF,EQ,NSE,NSE
1691137,6606,DSPNEWETF,DSPAMC - DSPNEWETF,EQ,NSE,NSE
1908737,7456,DSPQ50ETF,DSPAMC - DSPQ50ETF,EQ,NSE,NSE
6576641,25690,DSSL,DYNACONS SYS & SOLN,EQ,NSE,NSE
1594113,6227,DTIL,DHUNSERI TEA & IND..,EQ,NSE,NSE
7412737,28956,DUCON-BE,DUCON INFRATECHNOLOGIES L,EQ,NSE,NSE
1396993,5457,DUDIGITAL-SM,"""""",EQ,NSE,NSE
3894785,15214,DVL,DHUNSERI VENTURES,EQ,NSE,NSE
2986753,11667,DWARKESH,DWARIKESH SUGAR IND,EQ,NSE,NSE
1158401,4525,DYNAMATECH,DYNAMATIC TECHNOLOGIES,EQ,NSE,NSE
1556225,6079,DYNAMIC-SM,"""""",EQ,NSE,NSE
5456385,21314,DYNPRO,DYNEMIC PRODUCTS,EQ,NSE,NSE
765441,2990,E2E-SM,"""""",EQ,NSE,NSE
714753,2792,EASEMYTRIP,EASY TRIP PLANNERS,EQ,NSE,NSE
2500865,9769,EASTSILK-BE,EASTERN SILK INDUSTRIES L,EQ,NSE,NSE
2976001,11625,EBANK,EDELWEISS ETF-NIFTY BANK,EQ,NSE,NSE
4152833,16222,EBBETF0423,EDELAMC - EBBETF0423,EQ,NSE,NSE
5694209,22243,EBBETF0425,EDELAMC - EBBETF0425,EQ,NSE,NSE
4160769,16253,EBBETF0430,EDELAMC - EBBETF0430,EQ,NSE,NSE
5693185,22239,EBBETF0431,EDELAMC - EBBETF0431,EQ,NSE,NSE
3885825,15179,ECLERX,ECLERX SERVICES,EQ,NSE,NSE
3870465,15119,EDELWEISS,EDELWEISS FIN SERV,EQ,NSE,NSE
232961,910,EICHERMOT,EICHER MOTORS,EQ,NSE,NSE
234497,916,EIDPARRY,EID PARRY INDIA,EQ,NSE,NSE
1546241,6040,EIFFL,EURO (I) FRESH FOODS,EQ,NSE,NSE
3942145,15399,EIHAHOTELS,EIH ASSOCIATED HOTELS,EQ,NSE,NSE
235265,919,EIHOTEL,EIH,EQ,NSE,NSE
1034241,4040,EIMCOELECO,EIMCO ELECON (INDIA),EQ,NSE,NSE
3351297,13091,EKC,EVEREST KANTO CYLINDERLTD,EQ,NSE,NSE
3492609,13643,ELECON,ELECON ENG. CO.,EQ,NSE,NSE
237569,928,ELECTCAST,ELECTROSTEEL CASTINGS,EQ,NSE,NSE
4637697,18116,ELECTCAST-W1,"""""",EQ,NSE,NSE
1144065,4469,ELECTHERM,ELECTROTHERM (I).,EQ,NSE,NSE
239873,937,ELGIEQUIP,ELGI EQUIPMENTS,EQ,NSE,NSE
6380545,24924,ELGIRUBCO,ELGI RUBBER CO.,EQ,NSE,NSE
3460353,13517,EMAMILTD,EMAMI,EQ,NSE,NSE
2578945,10074,EMAMIPAP,EMAMI PAPER MILLS,EQ,NSE,NSE
4935937,19281,EMAMIREAL-BE,EMAMI REALTY,EQ,NSE,NSE
2402049,9383,EMBASSY-RR,"""""",EQ,NSE,NSE
3435777,13421,EMKAY,EMKAY GLOBAL FIN SERV,EQ,NSE,NSE
2624769,10253,EMKAYTOOLS-SM,"""""",EQ,NSE,NSE
4644353,18142,EMMBI,EMMBI INDUSTRIES,EQ,NSE,NSE
4818433,18822,ENDURANCE,ENDURANCE TECHNO..,EQ,NSE,NSE
3853569,15053,ENERGYDEV-BE,ENERGY DEVE. CO.LTD,EQ,NSE,NSE
1256193,4907,ENGINERSIN,ENGINEERS INDIA,EQ,NSE,NSE
3377153,13192,ENIL,ENTERTAIN NET. IND..,EQ,NSE,NSE
251137,981,EPL,EPL,EQ,NSE,NSE
908033,3547,EQUIPPP,EQUIPPP SOC IMP TECH,EQ,NSE,NSE
4314113,16852,EQUITAS,EQUITAS HOLDINGS,EQ,NSE,NSE
233729,913,EQUITASBNK,EQUITAS SMALL FIN BNK,EQ,NSE,NSE
5415425,21154,ERIS,ERIS LIFESCIENCES,EQ,NSE,NSE
5140481,20080,EROSMEDIA,EROS INTL MEDIA,EQ,NSE,NSE
244481,955,ESABINDIA,ESAB INDIA,EQ,NSE,NSE
245249,958,ESCORTS,ESCORTS INDIA,EQ,NSE,NSE
6562305,25634,ESSARSHPNG,ESSAR SHIPPING,EQ,NSE,NSE
6211841,24265,ESTER,ESTER INDUSTRIES,EQ,NSE,NSE
1878529,7338,EUROBOND-ST,"""""",EQ,NSE,NSE
3016193,11782,EVEREADY,EVEREADY INDS. IND. .,EQ,NSE,NSE
254209,993,EVERESTIND,EVEREST INDUSTRIES,EQ,NSE,NSE
4449281,17380,EXCEL-BE,EXCEL REALTY N INFRA,EQ,NSE,NSE
2936577,11471,EXCELINDUS,EXCEL INDUSTRIES,EQ,NSE,NSE
173057,676,EXIDEIND,EXIDE INDUSTRIES,EQ,NSE,NSE
4476417,17486,EXPLEOSOL,EXPLEO SOLUTIONS,EQ,NSE,NSE
1370113,5352,EXXARO,EXXARO TILES,EQ,NSE,NSE
258049,1008,FACT,FACT,EQ,NSE,NSE
413185,1614,FAIRCHEMOR,FAIRCHEM ORGANICS,EQ,NSE,NSE
1586689,6198,FCL,FINEOTEX CHEMICAL,EQ,NSE,NSE
7689729,30038,FCONSUMER,FUTURE CONSUMER,EQ,NSE,NSE
3072513,12002,FCSSOFT-BE,FCS SOFTWARE SOLN..,EQ,NSE,NSE
1253889,4898,FDC,FDC,EQ,NSE,NSE
261889,1023,FEDERALBNK,FEDERAL BANK,EQ,NSE,NSE
2692097,10516,FEL,FUTURE ENTERPRISES,EQ,NSE,NSE
4352513,17002,FELDVR,FUTURE ENTERPRISES,EQ,NSE,NSE
146689,573,FELIX-SM,"""""",EQ,NSE,NSE
3509761,13710,FIEMIND,FIEM INDUSTRIES,EQ,NSE,NSE
6280193,24532,FILATEX,FILATEX INDIA,EQ,NSE,NSE
265729,1038,FINCABLES,FINOLEX CABLES,EQ,NSE,NSE
958465,3744,FINEORG,FINE ORGANIC IND..,EQ,NSE,NSE
1684225,6579,FINOPB,FINO PAYMENTS BANK,EQ,NSE,NSE
266497,1041,FINPIPE,FINOLEX INDUSTRIES,EQ,NSE,NSE
6531073,25512,FLEXITUFF,FLEXITUFF VENTURES INT L,EQ,NSE,NSE
7872513,30752,FLFL,FUT LIFESTYLE FASH,EQ,NSE,NSE
3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,EQ,NSE,NSE
304641,1190,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,EQ,NSE,NSE
5380353,21017,FMNL,FUTURE MKT NETWORKS,EQ,NSE,NSE
1891585,7389,FOCE-ST,"""""",EQ,NSE,NSE
1750017,6836,FOCUS,FOCUS LIGHTG & FIXTRS,EQ,NSE,NSE
1708289,6673,FOODSIN,FOODS & INNS,EQ,NSE,NSE
2962689,11573,FORCEMOT,FORCE MOTORS,EQ,NSE,NSE
3735553,14592,FORTIS,FORTIS HEALTHCARE,EQ,NSE,NSE
274689,1073,FOSECOIND,FOSECO INDIA,EQ,NSE,NSE
4704769,18378,FRETAIL,FUTURE RETAIL,EQ,NSE,NSE
190465,744,FSC,FUTURE SUPP CHAIN SOL,EQ,NSE,NSE
3661825,14304,FSL,FIRSTSOURCE SOLU..,EQ,NSE,NSE
277761,1085,GABRIEL,GABRIEL INDIA,EQ,NSE,NSE
2259969,8828,GAEL,GUJARAT AMBUJA EXPORTS LT,EQ,NSE,NSE
1207553,4717,GAIL,GAIL (INDIA),EQ,NSE,NSE
5196801,20300,GAL-BE,GYSCOAL ALLOYS,EQ,NSE,NSE
336641,1315,GALAXYSURF,GALAXY SURFACTANTS,EQ,NSE,NSE
3414273,13337,GALLANTT,GALLANTT METAL,EQ,NSE,NSE
5155841,20140,GALLISPAT,GALLANTT ISPAT,EQ,NSE,NSE
3613697,14116,GANDHITUBE,GANDHI SPL. TUBES,EQ,NSE,NSE
1777665,6944,GANECOS,GANESHA ECOSPHERE,EQ,NSE,NSE
1437185,5614,GANESHBE,GANESH BENZOPLAST,EQ,NSE,NSE
3670785,14339,GANESHHOUC,GANESH HOUSING CORP,EQ,NSE,NSE
1268993,4957,GANGAFORGE,GANGA FORGING,EQ,NSE,NSE
5478145,21399,GANGESSECU,GANGES SECURITIES,EQ,NSE,NSE
281601,1100,GARFIBRES,GARWARE TECH FIBRES,EQ,NSE,NSE
3504129,13688,GATI,GATI,EQ,NSE,NSE
6405889,25023,GAYAPROJ,GAYATRI PROJECTS,EQ,NSE,NSE
3496449,13658,GEECEE,GEECEE VENTURES,EQ,NSE,NSE
4588033,17922,GEEKAYWIRE,GEEKAY WIRES,EQ,NSE,NSE
560129,2188,GENCON,GENERIC ENG CONS PROJ,EQ,NSE,NSE
2791681,10905,GENESYS,GENESYS INTL CORPN,EQ,NSE,NSE
1689601,6600,GENUSPAPER,GENUS P&B,EQ,NSE,NSE
3047681,11905,GENUSPOWER,GENUS POWER INFRASTRU,EQ,NSE,NSE
3045377,11896,GEOJITFSL,GEOJIT FINANCIAL SER L,EQ,NSE,NSE
2012673,7862,GEPIL,GE POWER INDIA,EQ,NSE,NSE
3526657,13776,GESHIP,THE GE SHPG.LTD,EQ,NSE,NSE
4296449,16783,GET&D,GE T&D INDIA,EQ,NSE,NSE
329985,1289,GFLLIMITED,GFL,EQ,NSE,NSE
2836225,11079,GFSTEELS-BE,GRAND FOUNDRY,EQ,NSE,NSE
288513,1127,GHCL,GHCL,EQ,NSE,NSE
291585,1139,GICHSGFIN,GIC HOUSING FINANCE,EQ,NSE,NSE
4816641,18815,GICL-SM,"""""",EQ,NSE,NSE
70913,277,GICRE,GENERAL INS CORP OF INDIA,EQ,NSE,NSE
4566785,17839,GILLANDERS,GILLANDERS ARBUTHNOT,EQ,NSE,NSE
403457,1576,GILLETTE,GILLETTE INDIA,EQ,NSE,NSE
292353,1142,GINNIFILA,GINNI FILAMENTS,EQ,NSE,NSE
293121,1145,GIPCL,GUJ IND POW CO.,EQ,NSE,NSE
605441,2365,GIRIRAJ-SM,"""""",EQ,NSE,NSE
2543361,9935,GIRRESORTS-IT,"""""",EQ,NSE,NSE
4443393,17357,GKWLIMITED,GKW,EQ,NSE,NSE
303617,1186,GLAND,GLAND PHARMA,EQ,NSE,NSE
295169,1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,EQ,NSE,NSE
1895937,7406,GLENMARK,GLENMARK PHARMACEUTICALS,EQ,NSE,NSE
362241,1415,GLOBAL,GLOBAL EDUCATION,EQ,NSE,NSE
3517185,13739,GLOBALVECT-BE,GLOBAL VEC HELICORP,EQ,NSE,NSE
100609,393,GLOBE,GLOBE TEXTILES (I).,EQ,NSE,NSE
4460545,17424,GLOBUSSPR,GLOBUS SPIRITS,EQ,NSE,NSE
1347841,5265,GLS,GLENMARK LIFE SCIENCE,EQ,NSE,NSE
299009,1168,GMBREW,G M BREWERIES,EQ,NSE,NSE
1332225,5204,GMDCLTD,GUJARAT MINERAL DEV CORP,EQ,NSE,NSE
401921,1570,GMMPFAUDLR,GMM PFAUDLER,EQ,NSE,NSE
3463169,13528,GMRINFRA,GMR INFRASTRUCTURE.,EQ,NSE,NSE
4754177,18571,GNA,GNA AXLES,EQ,NSE,NSE
300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,EQ,NSE,NSE
3759873,14687,GOACARBON,GOA CARBON,EQ,NSE,NSE
1014529,3963,GOCLCORP,GOCL CORPORATION,EQ,NSE,NSE
1782785,6964,GOCOLORS,GO FASHION INDIA,EQ,NSE,NSE
302337,1181,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,EQ,NSE,NSE
411393,1607,GODHA,GODHA CABCON INSULAT,EQ,NSE,NSE
36865,144,GODREJAGRO,GODREJ AGROVET,EQ,NSE,NSE
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,EQ,NSE,NSE
2796801,10925,GODREJIND,GODREJ INDUSTRIES,EQ,NSE,NSE
4576001,17875,GODREJPROP,GODREJ PROPERTIES,EQ,NSE,NSE
1282561,5010,GOENKA-BZ,"""""",EQ,NSE,NSE
3015169,11778,GOKEX,GOKALDAS EXPORTS.,EQ,NSE,NSE
4276481,16705,GOKUL,GOKUL REFOILS & SOLV,EQ,NSE,NSE
3706881,14480,GOKULAGRO,GOKUL AGRO RESOURCES,EQ,NSE,NSE
3693569,14428,GOLDBEES,NIP IND ETF GOLD BEES,EQ,NSE,NSE
321281,1255,GOLDENTOBC,GOLDEN TOBACCO,EQ,NSE,NSE
3064577,11971,GOLDIAM,GOLDIAM INTERNATIONAL,EQ,NSE,NSE
3720961,14535,GOLDSHARE,UTI GOLD ETF,EQ,NSE,NSE
257,1,GOLDSTAR-SM,"""""",EQ,NSE,NSE
2528769,9878,GOLDTECH-BE,GOLDSTONE TECHNOLOGIES LT,EQ,NSE,NSE
1568001,6125,GOODLUCK,GOODLUCK INDIA,EQ,NSE,NSE
308481,1205,GOODYEAR,GOODYEAR INDIA,EQ,NSE,NSE
3432705,13409,GPIL,GODAWARI POW & ISP,EQ,NSE,NSE
5051137,19731,GPPL,GUJARAT PIPAVAV PORT,EQ,NSE,NSE
4527361,17685,GPTINFRA,GPT INFRAPROJECTS,EQ,NSE,NSE
3039233,11872,GRANULES,GRANULES INDIA,EQ,NSE,NSE
151553,592,GRAPHITE,GRAPHITE INDIA,EQ,NSE,NSE
315393,1232,GRASIM,GRASIM INDUSTRIES,EQ,NSE,NSE
1331201,5200,GRAUWEIL,GRAUER & WEIL IND,EQ,NSE,NSE
5256705,20534,GRAVITA,GRAVITA INDIA,EQ,NSE,NSE
316161,1235,GREAVESCOT,GREAVES COTTON.,EQ,NSE,NSE
1753089,6848,GREENLAM,GREENLAM INDUSTRIES.,EQ,NSE,NSE
3535361,13810,GREENPANEL,GREENPANEL INDUSTRIES,EQ,NSE,NSE
1020673,3987,GREENPLY,GREENPLY INDUSTRIES,EQ,NSE,NSE
5149185,20114,GREENPOWER-BE,ORIENT GREEN POWER CO,EQ,NSE,NSE
4797697,18741,GRETEX-SM,"""""",EQ,NSE,NSE
3471361,13560,GRINDWELL,GRINDWELL NORTON,EQ,NSE,NSE
1293825,5054,GRINFRA,G R INFRAPROJECTS,EQ,NSE,NSE
4549121,17770,GROBTEA,THE GROB TEA COMPANY,EQ,NSE,NSE
1675009,6543,GRPLTD,GRP,EQ,NSE,NSE
1401601,5475,GRSE,GARDEN REACH SHIP&ENG,EQ,NSE,NSE
7641601,29850,GSCLCEMENT,GUJARAT SIDHEE CEM..,EQ,NSE,NSE
319233,1247,GSFC,GUJ STATE FERT & CHEM,EQ,NSE,NSE
3378433,13197,GSPL,GUJARAT STATE PETRO,EQ,NSE,NSE
3929857,15351,GSS-BE,GSS INFOTECH,EQ,NSE,NSE
3518977,13746,GTLINFRA-BE,GTL INFRA.LTD,EQ,NSE,NSE
3449345,13474,GTNTEX-BE,GTN TEXTILES,EQ,NSE,NSE
