,entry_time,entry_price,entry_type,exit_time,exit_price,exit_type,quantity,profit_and_loss,profit_and_loss_percent
705,2020-02-07 09:45:00,372.5,S,2020-02-07 09:55:00,372.5,B,176.0,0.0,0.0
706,2020-02-07 09:55:00,372.5,B,2020-02-07 10:10:00,371.25,S,176.0,220.0,1.6778523489932886
707,2020-02-07 10:10:00,371.25,S,2020-02-07 10:30:00,370.85,B,173.0,69.19999999999607,0.5387205387205082
708,2020-02-07 10:30:00,370.85,B,2020-02-07 10:35:00,371.0,S,173.0,-25.949999999996066,-0.20223810165832176
709,2020-02-07 10:35:00,371.0,S,2020-02-07 10:50:00,370.9,B,173.0,17.300000000003934,0.13477088948790128
710,2020-02-07 10:50:00,370.9,B,2020-02-07 11:10:00,369.05,S,173.0,320.0499999999941,2.493933674844926
711,2020-02-07 11:10:00,369.05,S,2020-02-07 11:30:00,368.65,B,170.0,68.0000000000058,0.5419319875356104
712,2020-02-07 11:30:00,368.65,B,2020-02-07 11:55:00,369.0,S,170.0,-59.500000000003865,-0.47470500474708094
713,2020-02-07 11:55:00,369.0,S,2020-02-07 12:40:00,369.25,B,170.0,-42.5,-0.33875338753387535
714,2020-02-07 12:40:00,369.25,B,2020-02-07 12:50:00,369.15,S,169.0,16.900000000003843,0.13540961408263066
715,2020-02-07 12:50:00,369.15,S,2020-02-07 13:30:00,368.65,B,169.0,84.5,0.6772314777190843
716,2020-02-07 13:30:00,368.65,B,2020-02-07 13:40:00,368.95,S,169.0,-50.70000000000192,-0.40689000406891546
717,2020-02-07 13:40:00,368.95,S,2020-02-07 14:35:00,369.0,B,169.0,-8.450000000001921,-0.06775985905950857
718,2020-02-07 14:35:00,369.0,B,2020-02-07 14:40:00,369.25,S,169.0,-42.25,-0.3387533875338753
719,2020-02-07 14:40:00,369.25,S,2020-02-07 14:45:00,368.9,B,169.0,59.15000000000384,0.47393364928913034
720,2020-02-07 14:45:00,368.9,B,2020-02-07 14:50:00,368.95,S,169.0,-8.450000000001921,-0.06776904310112683
721,2020-02-07 14:50:00,368.95,S,2020-02-07 15:05:00,369.35,B,169.0,-67.60000000000576,-0.5420788724759915
722,2020-02-07 15:05:00,369.35,B,2020-02-07 15:15:00,370.0,S,168.0,-109.19999999999618,-0.879924191146578
723,2020-02-10 09:15:00,370.85,S,2020-02-10 09:25:00,371.0,B,186.0,-27.89999999999577,-0.20223810165832176
724,2020-02-10 09:25:00,371.0,B,2020-02-10 09:35:00,371.7,S,185.0,-129.4999999999979,-0.943396226415079
725,2020-02-10 09:35:00,371.7,S,2020-02-10 09:40:00,370.15,B,185.0,286.7500000000021,2.085014796879219
726,2020-02-10 09:40:00,370.15,B,2020-02-10 09:50:00,369.9,S,186.0,46.5,0.3377009320545725
727,2020-02-10 09:50:00,369.9,S,2020-02-10 10:15:00,370.1,B,185.0,-37.00000000000841,-0.2703433360368282
728,2020-02-10 10:15:00,370.1,B,2020-02-10 10:25:00,369.2,S,184.0,165.60000000000628,1.2158875979465469
729,2020-02-10 10:25:00,369.2,S,2020-02-10 10:30:00,368.55,B,183.0,118.94999999999584,0.8802816901408144
730,2020-02-10 10:30:00,368.55,B,2020-02-10 10:40:00,368.3,S,183.0,45.75,0.3391670058336725
731,2020-02-10 10:40:00,368.3,S,2020-02-10 10:45:00,367.75,B,182.0,100.10000000000207,0.7466739071409332
732,2020-02-10 10:45:00,367.75,B,2020-02-10 10:55:00,367.35,S,183.0,73.19999999999584,0.5438477226376306
733,2020-02-10 10:55:00,367.35,S,2020-02-10 11:30:00,367.25,B,182.0,18.200000000004138,0.13610997686133489
734,2020-02-10 11:30:00,367.25,B,2020-02-10 11:40:00,367.5,S,182.0,-45.5,-0.34036759700476515
735,2020-02-10 11:40:00,367.5,S,2020-02-10 12:00:00,367.4,B,182.0,18.200000000004138,0.13605442176873841
736,2020-02-10 12:00:00,367.4,B,2020-02-10 12:05:00,368.1,S,182.0,-127.40000000000828,-0.9526401741971222
737,2020-02-10 12:05:00,368.1,S,2020-02-10 12:10:00,368.1,B,182.0,0.0,0.0
738,2020-02-10 12:10:00,368.1,B,2020-02-10 12:15:00,368.45,S,182.0,-63.69999999999379,-0.47541428959517235
739,2020-02-10 12:15:00,368.45,S,2020-02-10 12:30:00,367.9,B,181.0,99.55000000000206,0.7463699280770951
740,2020-02-10 12:30:00,367.9,B,2020-02-10 12:45:00,367.45,S,182.0,81.89999999999793,0.6115792334873452
741,2020-02-10 12:45:00,367.45,S,2020-02-10 13:10:00,367.4,B,181.0,9.050000000002058,0.06803646754662046
742,2020-02-10 13:10:00,367.4,B,2020-02-10 13:15:00,367.7,S,181.0,-54.30000000000206,-0.4082743603701843
743,2020-02-10 13:15:00,367.7,S,2020-02-10 13:25:00,367.1,B,181.0,108.59999999999383,0.8158825129180934
744,2020-02-10 13:25:00,367.1,B,2020-02-10 13:30:00,367.2,S,181.0,-18.099999999993827,-0.13620266957227717
745,2020-02-10 13:30:00,367.2,S,2020-02-10 13:40:00,367.1,B,181.0,18.099999999993827,0.1361655773420015
746,2020-02-10 13:40:00,367.1,B,2020-02-10 14:00:00,367.2,S,181.0,-18.099999999993827,-0.13620266957227717
747,2020-02-10 14:00:00,367.2,S,2020-02-10 14:40:00,367.25,B,181.0,-9.050000000002058,-0.06808278867103945
748,2020-02-10 14:40:00,367.25,B,2020-02-10 14:50:00,367.5,S,181.0,-45.25,-0.3403675970047651
749,2020-02-10 14:50:00,367.5,S,2020-02-10 15:15:00,369.4,B,181.0,-343.8999999999959,-2.5850340136054113
750,2020-02-11 09:20:00,371.85,S,2020-02-11 09:40:00,373.4,B,190.0,-294.49999999999136,-2.08417372596471
751,2020-02-11 09:40:00,373.4,B,2020-02-11 09:45:00,373.4,S,185.0,0.0,0.0
752,2020-02-11 09:45:00,373.4,S,2020-02-11 10:00:00,374.8,B,185.0,-259.0000000000063,-1.8746652383503406
753,2020-02-11 10:00:00,374.8,B,2020-02-11 10:05:00,375.2,S,181.0,-72.39999999999588,-0.533617929562403
754,2020-02-11 10:05:00,375.2,S,2020-02-11 10:10:00,374.75,B,181.0,81.44999999999794,0.5996801705756778
755,2020-02-11 10:10:00,374.75,B,2020-02-11 10:20:00,374.0,S,181.0,135.75,1.0006671114076051
756,2020-02-11 10:20:00,374.0,S,2020-02-11 10:25:00,373.55,B,179.0,80.54999999999797,0.6016042780748511
757,2020-02-11 10:25:00,373.55,B,2020-02-11 10:35:00,373.75,S,180.0,-35.999999999997954,-0.2677017802168232
758,2020-02-11 10:35:00,373.75,S,2020-02-11 10:45:00,373.2,B,179.0,98.45000000000203,0.7357859531772727
759,2020-02-11 10:45:00,373.2,B,2020-02-11 11:00:00,373.0,S,180.0,35.999999999997954,0.267952840300092
760,2020-02-11 11:00:00,373.0,S,2020-02-11 11:35:00,375.0,B,179.0,-358.0,-2.680965147453083
761,2020-02-11 11:35:00,375.0,B,2020-02-11 11:45:00,374.9,S,174.0,17.400000000003956,0.13333333333336364
762,2020-02-11 11:45:00,374.9,S,2020-02-11 12:00:00,374.35,B,173.0,95.14999999999213,0.7335289410508863
763,2020-02-11 12:00:00,374.35,B,2020-02-11 12:05:00,374.6,S,174.0,-43.5,-0.3339121143315079
764,2020-02-11 12:05:00,374.6,S,2020-02-11 12:10:00,374.05,B,174.0,95.70000000000198,0.7341163908168865
765,2020-02-11 12:10:00,374.05,B,2020-02-11 12:15:00,374.35,S,174.0,-52.20000000000198,-0.40101590696432476
766,2020-02-11 12:15:00,374.35,S,2020-02-11 13:00:00,376.75,B,174.0,-417.59999999999604,-3.205556297582446
767,2020-02-11 13:00:00,376.75,B,2020-02-11 13:10:00,376.5,S,167.0,41.75,0.33178500331785
768,2020-02-11 13:10:00,376.5,S,2020-02-11 13:20:00,376.35,B,167.0,25.049999999996203,0.19920318725096584
769,2020-02-11 13:20:00,376.35,B,2020-02-11 13:30:00,376.8,S,167.0,-75.1499999999981,-0.5978477481068003
770,2020-02-11 13:30:00,376.8,S,2020-02-11 13:50:00,376.45,B,166.0,58.100000000003774,0.4644373673036395
771,2020-02-11 13:50:00,376.45,B,2020-02-11 13:55:00,376.8,S,167.0,-58.4500000000038,-0.4648691725329031
772,2020-02-11 13:55:00,376.8,S,2020-02-11 14:15:00,375.7,B,166.0,182.60000000000377,1.4596602972399453
773,2020-02-11 14:15:00,375.7,B,2020-02-11 14:20:00,376.45,S,167.0,-125.25,-0.9981368112856002
774,2020-02-11 14:20:00,376.45,S,2020-02-11 14:40:00,376.0,B,167.0,75.1499999999981,0.5976889361136786
775,2020-02-11 14:40:00,376.0,B,2020-02-11 14:45:00,376.4,S,167.0,-66.7999999999962,-0.5319148936169911
776,2020-02-11 14:45:00,376.4,S,2020-02-11 14:55:00,374.9,B,167.0,250.5,1.9925611052072265
777,2020-02-11 14:55:00,374.9,B,2020-02-11 15:15:00,373.9,S,167.0,167.0,1.3336889837289942
778,2020-02-12 09:25:00,377.3,B,2020-02-12 09:35:00,376.3,S,181.0,181.0,1.3252054068380599
779,2020-02-12 09:35:00,376.3,S,2020-02-12 09:50:00,377.0,B,179.0,-125.29999999999797,-0.9301089556205006
780,2020-02-12 09:50:00,377.0,B,2020-02-12 09:55:00,377.35,S,177.0,-61.950000000004025,-0.4641909814323909
781,2020-02-12 09:55:00,377.35,S,2020-02-12 10:00:00,377.2,B,177.0,26.550000000006037,0.19875447197566465
782,2020-02-12 10:00:00,377.2,B,2020-02-12 10:05:00,377.2,S,177.0,0.0,0.0
783,2020-02-12 10:05:00,377.2,S,2020-02-12 10:10:00,376.6,B,177.0,106.19999999999396,0.7953340402968795
784,2020-02-12 10:10:00,376.6,B,2020-02-12 10:20:00,376.35,S,177.0,44.25,0.33191715347849177
785,2020-02-12 10:20:00,376.35,S,2020-02-12 10:30:00,375.5,B,177.0,150.45000000000402,1.1292679686462372
786,2020-02-12 10:30:00,375.5,B,2020-02-12 10:35:00,376.9,S,177.0,-247.79999999999598,-1.8641810918774662
787,2020-02-12 10:35:00,376.9,S,2020-02-12 10:40:00,376.5,B,177.0,70.79999999999598,0.5306447333509913
788,2020-02-12 10:40:00,376.5,B,2020-02-12 10:50:00,376.3,S,177.0,35.39999999999799,0.2656042496679796
789,2020-02-12 10:50:00,376.3,S,2020-02-12 10:55:00,375.3,B,176.0,176.0,1.3287270794578794
790,2020-02-12 10:55:00,375.3,B,2020-02-12 11:00:00,376.1,S,177.0,-141.600000000002,-1.0658140154543183
791,2020-02-12 11:00:00,376.1,S,2020-02-12 11:50:00,375.8,B,176.0,52.800000000002,0.398830098378106
792,2020-02-12 11:50:00,375.8,B,2020-02-12 11:55:00,375.85,S,177.0,-8.850000000002012,-0.06652474720597573
793,2020-02-12 11:55:00,375.85,S,2020-02-12 12:15:00,376.2,B,177.0,-61.94999999999396,-0.46561128109613664
794,2020-02-12 12:15:00,376.2,B,2020-02-12 12:50:00,375.55,S,176.0,114.399999999996,0.8639021796916231
795,2020-02-12 12:50:00,375.55,S,2020-02-12 12:55:00,375.15,B,174.0,69.60000000000593,0.5325522566902331
796,2020-02-12 12:55:00,375.15,B,2020-02-12 13:05:00,375.4,S,175.0,-43.75,-0.3332000533120085
797,2020-02-12 13:05:00,375.4,S,2020-02-12 13:10:00,375.05,B,174.0,60.899999999994066,0.46616941928604944
798,2020-02-12 13:10:00,375.05,B,2020-02-12 13:20:00,374.75,S,175.0,52.50000000000199,0.3999466737768449
799,2020-02-12 13:20:00,374.75,S,2020-02-12 13:35:00,373.75,B,174.0,174.0,1.3342228152101403
800,2020-02-12 13:35:00,373.75,B,2020-02-12 13:55:00,372.25,S,174.0,261.0,2.0066889632107023
801,2020-02-12 13:55:00,372.25,S,2020-02-12 14:20:00,373.5,B,172.0,-215.0,-1.6789791806581598
802,2020-02-12 14:20:00,373.5,B,2020-02-12 14:35:00,373.55,S,168.0,-8.40000000000191,-0.0669344042838171
803,2020-02-12 14:35:00,373.55,S,2020-02-12 14:55:00,374.8,B,168.0,-210.0,-1.6731361263552402
804,2020-02-12 14:55:00,374.8,B,2020-02-12 15:10:00,373.9,S,165.0,148.50000000000563,1.2006403415155205
805,2020-02-12 15:10:00,373.9,S,2020-02-12 15:15:00,374.85,B,163.0,-154.8500000000074,-1.2703931532495927
806,2020-02-13 09:15:00,371.5,B,2020-02-13 09:30:00,371.35,S,183.0,27.44999999999584,0.20188425302823318
807,2020-02-13 09:30:00,371.35,S,2020-02-13 09:35:00,371.1,B,183.0,45.75,0.3366096674296486
808,2020-02-13 09:35:00,371.1,B,2020-02-13 10:15:00,369.3,S,183.0,329.4000000000021,2.425222312045286
809,2020-02-13 10:15:00,369.3,S,2020-02-13 10:20:00,369.0,B,180.0,54.000000000002046,0.40617384240456456
810,2020-02-13 10:20:00,369.0,B,2020-02-13 10:30:00,368.4,S,180.0,108.00000000000409,0.8130081300813317
811,2020-02-13 10:30:00,368.4,S,2020-02-13 11:00:00,369.1,B,179.0,-125.30000000000814,-0.9500542888165656
812,2020-02-13 11:00:00,369.1,B,2020-02-13 11:05:00,369.7,S,177.0,-106.19999999999396,-0.8127878623678758
813,2020-02-13 11:05:00,369.7,S,2020-02-13 11:10:00,369.2,B,176.0,88.0,0.676223965377333
814,2020-02-13 11:10:00,369.2,B,2020-02-13 11:15:00,369.2,S,177.0,0.0,0.0
815,2020-02-13 11:15:00,369.2,S,2020-02-13 11:35:00,368.9,B,177.0,53.10000000000201,0.40628385698809777
816,2020-02-13 11:35:00,368.9,B,2020-02-13 11:55:00,367.8,S,177.0,194.69999999999396,1.4909189482244047
817,2020-02-13 11:55:00,367.8,S,2020-02-13 12:30:00,368.15,B,175.0,-61.24999999999403,-0.47580206634035604
818,2020-02-13 12:30:00,368.15,B,2020-02-13 12:35:00,368.5,S,174.0,-60.900000000003956,-0.4753497215809083
819,2020-02-13 12:35:00,368.5,S,2020-02-13 13:15:00,368.8,B,173.0,-51.90000000000197,-0.40705563093624336
820,2020-02-13 13:15:00,368.8,B,2020-02-13 13:25:00,368.8,S,173.0,0.0,0.0
821,2020-02-13 13:25:00,368.8,S,2020-02-13 13:35:00,368.9,B,173.0,-17.2999999999941,-0.135574837310149
822,2020-02-13 13:35:00,368.9,B,2020-02-13 13:50:00,369.25,S,172.0,-60.20000000000391,-0.47438330170781073
823,2020-02-13 13:50:00,369.25,S,2020-02-13 13:55:00,368.85,B,172.0,68.79999999999609,0.5416384563303687
824,2020-02-13 13:55:00,368.85,B,2020-02-13 14:30:00,367.4,S,172.0,249.40000000000782,1.9655686593466795
825,2020-02-13 14:30:00,367.4,S,2020-02-13 14:55:00,367.85,B,170.0,-76.50000000000773,-0.6124115405553151
826,2020-02-13 14:55:00,367.85,B,2020-02-13 15:00:00,368.55,S,168.0,-117.59999999999809,-0.9514747859181577
827,2020-02-13 15:00:00,368.55,S,2020-02-13 15:15:00,369.65,B,168.0,-184.79999999999427,-1.4923348256681128
828,2020-02-14 09:15:00,371.55,S,2020-02-14 09:25:00,370.95,B,183.0,109.80000000000416,0.8074283407347903
829,2020-02-14 09:25:00,370.95,B,2020-02-14 09:30:00,371.3,S,183.0,-64.05000000000416,-0.47176169295056314
830,2020-02-14 09:30:00,371.3,S,2020-02-14 09:35:00,371.0,B,183.0,54.90000000000208,0.40398599515218336
831,2020-02-14 09:35:00,371.0,B,2020-02-14 10:05:00,368.7,S,183.0,420.9000000000021,3.0997304582210394
832,2020-02-14 10:05:00,368.7,S,2020-02-14 10:40:00,369.15,B,179.0,-80.54999999999797,-0.6102522375915224
833,2020-02-14 10:40:00,369.15,B,2020-02-14 10:45:00,369.3,S,177.0,-26.550000000006037,-0.20316944331577153
834,2020-02-14 10:45:00,369.3,S,2020-02-14 10:50:00,368.5,B,177.0,141.600000000002,1.0831302464121464
835,2020-02-14 10:50:00,368.5,B,2020-02-14 11:00:00,368.4,S,178.0,17.800000000004047,0.13568521031210684
836,2020-02-14 11:00:00,368.4,S,2020-02-14 11:05:00,368.05,B,178.0,62.29999999999393,0.4750271444082056
837,2020-02-14 11:05:00,368.05,B,2020-02-14 11:10:00,368.4,S,178.0,-62.29999999999393,-0.4754788751527862
838,2020-02-14 11:10:00,368.4,S,2020-02-14 11:20:00,368.2,B,178.0,35.599999999997976,0.27144408251898566
839,2020-02-14 11:20:00,368.2,B,2020-02-14 11:25:00,369.15,S,178.0,-169.09999999999798,-1.2900597501357807
840,2020-02-14 11:25:00,369.15,S,2020-02-14 11:40:00,369.2,B,177.0,-8.850000000002012,-0.06772314777192383
841,2020-02-14 11:40:00,369.2,B,2020-02-14 11:45:00,369.3,S,177.0,-17.700000000004025,-0.13542795232939156
842,2020-02-14 11:45:00,369.3,S,2020-02-14 11:50:00,369.05,B,177.0,44.25,0.338478202003791
843,2020-02-14 11:50:00,369.05,B,2020-02-14 12:00:00,368.65,S,177.0,70.80000000000604,0.5419319875356104
844,2020-02-14 12:00:00,368.65,S,2020-02-14 12:10:00,368.8,B,176.0,-26.400000000006003,-0.20344500203449628
845,2020-02-14 12:10:00,368.8,B,2020-02-14 12:15:00,369.5,S,176.0,-123.199999999998,-0.9490238611713511
846,2020-02-14 12:15:00,369.5,S,2020-02-14 12:40:00,369.45,B,176.0,8.800000000002001,0.06765899864683542
847,2020-02-14 12:40:00,369.45,B,2020-02-14 12:50:00,369.15,S,176.0,52.800000000002,0.4060089321965238
848,2020-02-14 12:50:00,369.15,S,2020-02-14 13:00:00,368.9,B,175.0,43.75,0.3386157388595422
849,2020-02-14 13:00:00,368.9,B,2020-02-14 13:05:00,369.55,S,175.0,-113.75000000000597,-0.8809975603144946
850,2020-02-14 13:05:00,369.55,S,2020-02-14 13:20:00,369.2,B,175.0,61.25000000000398,0.4735489108375358
851,2020-02-14 13:20:00,369.2,B,2020-02-14 13:40:00,368.35,S,175.0,148.74999999999403,1.1511375947995204
852,2020-02-14 13:40:00,368.35,S,2020-02-14 14:15:00,368.7,B,173.0,-60.5499999999941,-0.47509162481331063
853,2020-02-14 14:15:00,368.7,B,2020-02-14 14:20:00,368.7,S,172.0,0.0,0.0
854,2020-02-14 14:20:00,368.7,S,2020-02-14 14:25:00,368.3,B,172.0,68.79999999999609,0.5424464334146695
855,2020-02-14 14:25:00,368.3,B,2020-02-14 14:30:00,368.35,S,173.0,-8.650000000001967,-0.06787944610373522
856,2020-02-14 14:30:00,368.35,S,2020-02-14 14:35:00,367.55,B,173.0,138.40000000000197,1.085923713859117
857,2020-02-14 14:35:00,367.55,B,2020-02-14 14:45:00,366.9,S,173.0,112.4500000000059,0.8842334376275801
858,2020-02-14 14:45:00,366.9,S,2020-02-14 15:00:00,366.7,B,172.0,34.399999999998045,0.27255382938128736
859,2020-02-14 15:00:00,366.7,B,2020-02-14 15:05:00,367.55,S,172.0,-146.2000000000039,-1.1589855467685066
860,2020-02-14 15:05:00,367.55,S,2020-02-14 15:10:00,367.15,B,171.0,68.40000000000583,0.5441436539246824
861,2020-02-14 15:10:00,367.15,B,2020-02-14 15:15:00,366.4,S,172.0,129.0,1.0213809069862456
862,2020-02-17 09:15:00,363.5,B,2020-02-17 09:25:00,363.0,S,181.0,90.5,0.6877579092159559
863,2020-02-17 09:25:00,363.0,S,2020-02-17 09:30:00,362.55,B,180.0,80.99999999999795,0.6198347107437859
864,2020-02-17 09:30:00,362.55,B,2020-02-17 09:55:00,362.25,S,180.0,54.000000000002046,0.41373603640878687
865,2020-02-17 09:55:00,362.25,S,2020-02-17 10:00:00,361.55,B,179.0,125.29999999999797,0.9661835748792114
866,2020-02-17 10:00:00,361.55,B,2020-02-17 10:10:00,360.95,S,180.0,108.00000000000409,0.8297607523164469
867,2020-02-17 10:10:00,360.95,S,2020-02-17 10:20:00,360.45,B,178.0,89.0,0.6926167059149467
868,2020-02-17 10:20:00,360.45,B,2020-02-17 10:25:00,360.5,S,179.0,-8.950000000002035,-0.06935774726038475
869,2020-02-17 10:25:00,360.5,S,2020-02-17 10:50:00,361.15,B,179.0,-116.34999999999593,-0.9015256588071807
870,2020-02-17 10:50:00,361.15,B,2020-02-17 10:55:00,361.1,S,177.0,8.849999999991951,0.0692233144122311
871,2020-02-17 10:55:00,361.1,S,2020-02-17 11:00:00,360.85,B,177.0,44.25,0.3461644973691498
872,2020-02-17 11:00:00,360.85,B,2020-02-17 11:15:00,361.3,S,177.0,-79.64999999999799,-0.623527781626699
873,2020-02-17 11:15:00,361.3,S,2020-02-17 11:30:00,361.1,B,176.0,35.199999999998,0.27677830058121866
874,2020-02-17 11:30:00,361.1,B,2020-02-17 11:40:00,361.15,S,177.0,-8.849999999991951,-0.069232899473767
875,2020-02-17 11:40:00,361.15,S,2020-02-17 12:00:00,360.8,B,177.0,61.94999999999396,0.48456320088601124
876,2020-02-17 12:00:00,360.8,B,2020-02-17 12:05:00,360.85,S,177.0,-8.850000000002012,-0.06929046563194481
877,2020-02-17 12:05:00,360.85,S,2020-02-17 12:15:00,361.0,B,177.0,-26.549999999995975,-0.20784259387554008
878,2020-02-17 12:15:00,361.0,B,2020-02-17 12:25:00,360.85,S,176.0,26.399999999995998,0.2077562326869491
879,2020-02-17 12:25:00,360.85,S,2020-02-17 12:35:00,360.4,B,176.0,79.200000000008,0.6235277816267777
880,2020-02-17 12:35:00,360.4,B,2020-02-17 12:55:00,360.2,S,176.0,35.199999999998,0.27746947835736496
881,2020-02-17 12:55:00,360.2,S,2020-02-17 13:00:00,359.95,B,176.0,44.0,0.3470294280955025
882,2020-02-17 13:00:00,359.95,B,2020-02-17 13:05:00,360.15,S,176.0,-35.199999999998,-0.2778163633837875
883,2020-02-17 13:05:00,360.15,S,2020-02-17 13:20:00,360.0,B,176.0,26.399999999995998,0.2082465639316636
884,2020-02-17 13:20:00,360.0,B,2020-02-17 13:25:00,360.4,S,176.0,-70.399999999996,-0.555555555555524
885,2020-02-17 13:25:00,360.4,S,2020-02-17 14:20:00,361.8,B,176.0,-246.400000000006,-1.9422863485017126
886,2020-02-17 14:20:00,361.8,B,2020-02-17 14:30:00,361.85,S,172.0,-8.600000000001955,-0.06909894969598034
887,2020-02-17 14:30:00,361.85,S,2020-02-17 15:00:00,362.5,B,172.0,-111.79999999999609,-0.8981622219151266
888,2020-02-17 15:00:00,362.5,B,2020-02-17 15:05:00,362.8,S,170.0,-51.00000000000193,-0.41379310344829157
889,2020-02-17 15:05:00,362.8,S,2020-02-17 15:15:00,363.0,B,170.0,-33.99999999999807,-0.2756339581036227
890,2020-02-18 09:15:00,360.6,B,2020-02-18 09:40:00,359.15,S,192.0,278.40000000000873,2.0105379922352262
891,2020-02-18 09:40:00,359.15,S,2020-02-18 09:55:00,359.1,B,189.0,9.449999999991405,0.06960879855207368
892,2020-02-18 09:55:00,359.1,B,2020-02-18 10:00:00,359.75,S,189.0,-122.8499999999957,-0.9050403787245574
893,2020-02-18 10:00:00,359.75,S,2020-02-18 10:20:00,360.1,B,189.0,-66.1500000000043,-0.48644892286313096
894,2020-02-18 10:20:00,360.1,B,2020-02-18 10:25:00,360.45,S,188.0,-65.79999999999359,-0.4859761177450235
895,2020-02-18 10:25:00,360.45,S,2020-02-18 10:35:00,360.9,B,188.0,-84.59999999999786,-0.6242197253433052
896,2020-02-18 10:35:00,360.9,B,2020-02-18 10:55:00,361.05,S,186.0,-27.900000000006344,-0.20781379883628998
897,2020-02-18 10:55:00,361.05,S,2020-02-18 11:15:00,360.5,B,186.0,102.30000000000211,0.7616673590915543
898,2020-02-18 11:15:00,360.5,B,2020-02-18 11:20:00,360.7,S,186.0,-37.199999999997885,-0.27739251040220336
899,2020-02-18 11:20:00,360.7,S,2020-02-18 12:15:00,362.15,B,186.0,-269.6999999999979,-2.0099805932908077
900,2020-02-18 12:15:00,362.15,B,2020-02-18 12:25:00,361.6,S,182.0,100.09999999999172,0.7593538588981837
901,2020-02-18 12:25:00,361.6,S,2020-02-18 12:55:00,363.15,B,181.0,-280.54999999999177,-2.143252212389317
902,2020-02-18 12:55:00,363.15,B,2020-02-18 13:05:00,363.4,S,176.0,-44.0,-0.34421038138510257
903,2020-02-18 13:05:00,363.4,S,2020-02-18 13:15:00,362.9,B,176.0,88.0,0.6879471656576776
904,2020-02-18 13:15:00,362.9,B,2020-02-18 13:20:00,363.2,S,176.0,-52.800000000002,-0.4133370074400819
905,2020-02-18 13:20:00,363.2,S,2020-02-18 13:25:00,362.8,B,176.0,70.399999999996,0.5506607929515106
906,2020-02-18 13:25:00,362.8,B,2020-02-18 13:35:00,362.95,S,176.0,-26.399999999995998,-0.20672546857769739
907,2020-02-18 13:35:00,362.95,S,2020-02-18 14:05:00,363.3,B,176.0,-61.600000000004,-0.4821600771456437
908,2020-02-18 14:05:00,363.3,B,2020-02-18 14:10:00,363.4,S,175.0,-17.49999999999403,-0.13762730525731612
909,2020-02-18 14:10:00,363.4,S,2020-02-18 14:15:00,363.1,B,175.0,52.49999999999204,0.41276829939454396
910,2020-02-18 14:15:00,363.1,B,2020-02-18 14:20:00,363.6,S,175.0,-87.5,-0.6885155604516661
911,2020-02-18 14:20:00,363.6,S,2020-02-18 14:45:00,365.3,B,175.0,-297.499999999998,-2.337733773377322
912,2020-02-18 14:45:00,365.3,B,2020-02-18 14:55:00,365.5,S,170.0,-33.99999999999807,-0.2737476047084432
913,2020-02-18 14:55:00,365.5,S,2020-02-18 15:00:00,365.3,B,170.0,33.99999999999807,0.2735978112174947
914,2020-02-18 15:00:00,365.3,B,2020-02-18 15:05:00,365.4,S,170.0,-16.999999999994202,-0.1368738023541827
915,2020-02-18 15:05:00,365.4,S,2020-02-18 15:15:00,366.2,B,170.0,-136.00000000000193,-1.0946907498631793
916,2020-02-19 09:20:00,371.65,B,2020-02-19 09:55:00,369.55,S,177.0,371.69999999999396,2.82523879994614
917,2020-02-19 09:55:00,369.55,S,2020-02-19 10:05:00,369.0,B,173.0,95.15000000000197,0.7441482884589519
918,2020-02-19 10:05:00,369.0,B,2020-02-19 10:30:00,368.35,S,173.0,112.44999999999607,0.8807588075880451
919,2020-02-19 10:30:00,368.35,S,2020-02-19 10:40:00,368.25,B,172.0,17.20000000000391,0.1357404642324185
920,2020-02-19 10:40:00,368.25,B,2020-02-19 10:45:00,369.0,S,172.0,-129.0,-1.0183299389002036
921,2020-02-19 10:45:00,369.0,S,2020-02-19 11:05:00,368.85,B,172.0,25.79999999999609,0.2032520325202944
922,2020-02-19 11:05:00,368.85,B,2020-02-19 11:10:00,369.0,S,172.0,-25.79999999999609,-0.2033346888978952
923,2020-02-19 11:10:00,369.0,S,2020-02-19 11:45:00,370.2,B,172.0,-206.39999999999804,-1.6260162601625863
924,2020-02-19 11:45:00,370.2,B,2020-02-19 12:00:00,369.4,S,168.0,134.4000000000019,1.0804970286331868
925,2020-02-19 12:00:00,369.4,S,2020-02-19 12:05:00,368.8,B,167.0,100.1999999999943,0.812127774769851
926,2020-02-19 12:05:00,368.8,B,2020-02-19 12:15:00,369.3,S,167.0,-83.5,-0.6778741865509762
927,2020-02-19 12:15:00,369.3,S,2020-02-19 12:55:00,370.85,B,167.0,-258.8500000000019,-2.0985648524235194
928,2020-02-19 12:55:00,370.85,B,2020-02-19 13:00:00,371.0,S,163.0,-24.449999999996294,-0.20223810165832176
929,2020-02-19 13:00:00,371.0,S,2020-02-19 13:45:00,370.25,B,163.0,122.25,1.0107816711590296
930,2020-02-19 13:45:00,370.25,B,2020-02-19 13:55:00,370.35,S,163.0,-16.300000000003706,-0.1350438892640415
931,2020-02-19 13:55:00,370.35,S,2020-02-19 14:20:00,370.55,B,163.0,-32.59999999999815,-0.2700148508167796
932,2020-02-19 14:20:00,370.55,B,2020-02-19 14:25:00,370.75,S,162.0,-32.39999999999816,-0.2698691134799469
933,2020-02-19 14:25:00,370.75,S,2020-02-19 14:35:00,370.9,B,162.0,-24.299999999996317,-0.2022926500336848
